timestamp,activity,heart_rate
1255.45,vacuum cleaning,130.0
1255.56,vacuum cleaning,130.0
1255.67,vacuum cleaning,130.0
1255.78,vacuum cleaning,130.0
1255.89,vacuum cleaning,130.0
1256.0,vacuum cleaning,130.0
1256.11,vacuum cleaning,130.0
1256.22,vacuum cleaning,130.0
1256.33,vacuum cleaning,130.0
1256.44,vacuum cleaning,130.0
1256.55,vacuum cleaning,130.0
1256.66,vacuum cleaning,130.0
1256.77,vacuum cleaning,130.0
1256.88,vacuum cleaning,130.0
1256.98,vacuum cleaning,130.0
1257.09,vacuum cleaning,130.0
1257.2,vacuum cleaning,130.0
1257.31,vacuum cleaning,130.0
1257.42,vacuum cleaning,130.0
1257.53,vacuum cleaning,130.0
1257.64,vacuum cleaning,130.0
1257.75,vacuum cleaning,130.0
1257.86,vacuum cleaning,130.0
1257.97,vacuum cleaning,130.0
1258.08,vacuum cleaning,130.0
1258.19,vacuum cleaning,130.0
1258.3,vacuum cleaning,130.0
1258.41,vacuum cleaning,130.0
1258.52,vacuum cleaning,130.0
1258.63,vacuum cleaning,130.0
1258.73,vacuum cleaning,130.0
1258.84,vacuum cleaning,130.0
1258.95,vacuum cleaning,130.0
1259.06,vacuum cleaning,130.0
1259.17,vacuum cleaning,130.0
1259.28,vacuum cleaning,130.0
1259.39,vacuum cleaning,130.0
1259.5,vacuum cleaning,130.0
1259.61,vacuum cleaning,131.0
1259.72,vacuum cleaning,131.0
1259.83,vacuum cleaning,131.0
1259.94,vacuum cleaning,131.0
1260.05,vacuum cleaning,131.0
1260.16,vacuum cleaning,131.0
1260.27,vacuum cleaning,131.0
1260.38,vacuum cleaning,131.0
1260.48,vacuum cleaning,131.0
1260.59,vacuum cleaning,131.0
1260.7,vacuum cleaning,131.0
1260.81,vacuum cleaning,131.0
1260.92,vacuum cleaning,131.0
1261.03,vacuum cleaning,131.0
1261.14,vacuum cleaning,131.0
1261.25,vacuum cleaning,131.0
1261.36,vacuum cleaning,131.0
1261.47,vacuum cleaning,131.0
1261.58,vacuum cleaning,131.0
1261.69,vacuum cleaning,131.0
1261.8,vacuum cleaning,131.0
1261.91,vacuum cleaning,131.0
1262.02,vacuum cleaning,131.0
1262.13,vacuum cleaning,131.0
1262.23,vacuum cleaning,132.0
1262.34,vacuum cleaning,132.0
1262.45,vacuum cleaning,132.0
1262.56,vacuum cleaning,132.0
1262.67,vacuum cleaning,132.0
1262.78,vacuum cleaning,132.0
1262.89,vacuum cleaning,132.0
1263.0,vacuum cleaning,132.0
1263.11,vacuum cleaning,132.0
1263.22,vacuum cleaning,132.0
1263.33,vacuum cleaning,132.0
1263.44,vacuum cleaning,132.0
1263.55,vacuum cleaning,132.0
1263.66,vacuum cleaning,132.0
1263.77,vacuum cleaning,132.0
1263.88,vacuum cleaning,132.0
1263.98,vacuum cleaning,132.0
1264.09,vacuum cleaning,132.0
1264.2,vacuum cleaning,132.0
1264.31,vacuum cleaning,132.0
1264.42,vacuum cleaning,132.0
1264.53,vacuum cleaning,132.0
1264.64,vacuum cleaning,132.0
1264.75,vacuum cleaning,132.0
1264.86,vacuum cleaning,133.0
1264.97,vacuum cleaning,133.0
1265.08,vacuum cleaning,133.0
1265.19,vacuum cleaning,133.0
1265.3,vacuum cleaning,133.0
1265.41,vacuum cleaning,133.0
1265.52,vacuum cleaning,133.0
1265.63,vacuum cleaning,133.0
1265.73,vacuum cleaning,133.0
1265.84,vacuum cleaning,133.0
1265.95,vacuum cleaning,133.0
1266.06,vacuum cleaning,133.0
1266.17,vacuum cleaning,133.0
1266.28,vacuum cleaning,133.0
1266.39,vacuum cleaning,133.0
1266.5,vacuum cleaning,133.0
1266.61,vacuum cleaning,133.0
1266.72,vacuum cleaning,133.0
1266.83,vacuum cleaning,133.0
1266.94,vacuum cleaning,133.0
1267.05,vacuum cleaning,133.0
1267.16,vacuum cleaning,133.0
1267.27,vacuum cleaning,133.0
1267.38,vacuum cleaning,133.0
1267.48,vacuum cleaning,133.0
1267.59,vacuum cleaning,133.0
1267.7,vacuum cleaning,133.0
1267.81,vacuum cleaning,133.0
1267.92,vacuum cleaning,133.0
1268.03,vacuum cleaning,133.0
1268.14,vacuum cleaning,133.0
1268.25,vacuum cleaning,133.0
1268.36,vacuum cleaning,133.0
1268.47,vacuum cleaning,133.0
1268.58,vacuum cleaning,133.0
1268.69,vacuum cleaning,133.0
1268.8,vacuum cleaning,133.0
1268.91,vacuum cleaning,133.0
1269.02,vacuum cleaning,133.0
1269.13,vacuum cleaning,133.0
1269.23,vacuum cleaning,133.0
1269.34,vacuum cleaning,133.0
1269.45,vacuum cleaning,133.0
1269.56,vacuum cleaning,133.0
1269.67,vacuum cleaning,133.0
1269.78,vacuum cleaning,133.0
1269.89,vacuum cleaning,133.0
1270.0,vacuum cleaning,133.0
1270.11,vacuum cleaning,134.0
1270.22,vacuum cleaning,134.0
1270.33,vacuum cleaning,134.0
1270.44,vacuum cleaning,134.0
1270.55,vacuum cleaning,134.0
1270.66,vacuum cleaning,134.0
1270.77,vacuum cleaning,134.0
1270.88,vacuum cleaning,134.0
1270.98,vacuum cleaning,134.0
1271.09,vacuum cleaning,134.0
1271.2,vacuum cleaning,134.0
1271.31,vacuum cleaning,134.0
1271.42,vacuum cleaning,134.0
1271.53,vacuum cleaning,134.0
1271.64,vacuum cleaning,134.0
1271.75,vacuum cleaning,134.0
1271.86,vacuum cleaning,134.0
1271.97,vacuum cleaning,134.0
1272.08,vacuum cleaning,134.0
1272.19,vacuum cleaning,134.0
1272.3,vacuum cleaning,134.0
1272.41,vacuum cleaning,134.0
1272.52,vacuum cleaning,134.0
1272.63,vacuum cleaning,134.0
1272.73,vacuum cleaning,134.0
1272.84,vacuum cleaning,134.0
1272.95,vacuum cleaning,134.0
1273.06,vacuum cleaning,134.0
1273.17,vacuum cleaning,134.0
1273.28,vacuum cleaning,134.0
1273.39,vacuum cleaning,134.0
1273.5,vacuum cleaning,134.0
1273.61,vacuum cleaning,135.0
1273.72,vacuum cleaning,135.0
1273.83,vacuum cleaning,135.0
1273.94,vacuum cleaning,135.0
1274.05,vacuum cleaning,135.0
1274.16,vacuum cleaning,135.0
1274.27,vacuum cleaning,135.0
1274.38,vacuum cleaning,135.0
1274.48,vacuum cleaning,135.0
1274.59,vacuum cleaning,135.0
1274.7,vacuum cleaning,135.0
1274.81,vacuum cleaning,135.0
1274.92,vacuum cleaning,135.0
1275.03,vacuum cleaning,135.0
1275.14,vacuum cleaning,135.0
1275.25,vacuum cleaning,135.0
1275.36,vacuum cleaning,136.0
1275.47,vacuum cleaning,136.0
1275.58,vacuum cleaning,136.0
1275.69,vacuum cleaning,136.0
1275.8,vacuum cleaning,136.0
1275.91,vacuum cleaning,136.0
1276.02,vacuum cleaning,136.0
1276.13,vacuum cleaning,136.0
1276.23,vacuum cleaning,136.0
1276.34,vacuum cleaning,136.0
1276.45,vacuum cleaning,136.0
1276.56,vacuum cleaning,136.0
1276.67,vacuum cleaning,136.0
1276.78,vacuum cleaning,136.0
1276.89,vacuum cleaning,136.0
1277.0,vacuum cleaning,136.0
1277.11,vacuum cleaning,136.0
1277.22,vacuum cleaning,136.0
1277.33,vacuum cleaning,136.0
1277.44,vacuum cleaning,136.0
1277.55,vacuum cleaning,136.0
1277.66,vacuum cleaning,136.0
1277.77,vacuum cleaning,136.0
1277.88,vacuum cleaning,136.0
1277.98,vacuum cleaning,137.0
1278.09,vacuum cleaning,137.0
1278.2,vacuum cleaning,137.0
1278.31,vacuum cleaning,137.0
1278.42,vacuum cleaning,137.0
1278.53,vacuum cleaning,137.0
1278.64,vacuum cleaning,137.0
1278.75,vacuum cleaning,137.0
1278.86,vacuum cleaning,137.0
1278.97,vacuum cleaning,137.0
1279.08,vacuum cleaning,137.0
1279.19,vacuum cleaning,137.0
1279.3,vacuum cleaning,137.0
1279.41,vacuum cleaning,137.0
1279.52,vacuum cleaning,137.0
1279.63,vacuum cleaning,137.0
1279.73,vacuum cleaning,136.0
1279.84,vacuum cleaning,136.0
1279.95,vacuum cleaning,136.0
1280.06,vacuum cleaning,136.0
1280.17,vacuum cleaning,136.0
1280.28,vacuum cleaning,136.0
1280.39,vacuum cleaning,136.0
1280.5,vacuum cleaning,136.0
1280.61,vacuum cleaning,136.0
1280.72,vacuum cleaning,136.0
1280.83,vacuum cleaning,136.0
1280.94,vacuum cleaning,136.0
1281.05,vacuum cleaning,136.0
1281.16,vacuum cleaning,136.0
1281.27,vacuum cleaning,136.0
1281.38,vacuum cleaning,136.0
1281.48,vacuum cleaning,136.0
1281.59,vacuum cleaning,136.0
1281.7,vacuum cleaning,136.0
1281.81,vacuum cleaning,136.0
1281.92,vacuum cleaning,136.0
1282.03,vacuum cleaning,136.0
1282.14,vacuum cleaning,136.0
1282.25,vacuum cleaning,136.0
1282.36,vacuum cleaning,136.0
1282.47,vacuum cleaning,136.0
1282.58,vacuum cleaning,136.0
1282.69,vacuum cleaning,136.0
1282.8,vacuum cleaning,136.0
1282.91,vacuum cleaning,136.0
1283.02,vacuum cleaning,136.0
1283.13,vacuum cleaning,136.0
1283.23,vacuum cleaning,136.0
1283.34,vacuum cleaning,136.0
1283.45,vacuum cleaning,136.0
1283.56,vacuum cleaning,136.0
1283.67,vacuum cleaning,136.0
1283.78,vacuum cleaning,136.0
1283.89,vacuum cleaning,136.0
1284.0,vacuum cleaning,136.0
1284.11,vacuum cleaning,136.0
1284.22,vacuum cleaning,136.0
1284.33,vacuum cleaning,136.0
1284.44,vacuum cleaning,136.0
1284.55,vacuum cleaning,136.0
1284.66,vacuum cleaning,136.0
1284.77,vacuum cleaning,136.0
1284.88,vacuum cleaning,136.0
1284.98,vacuum cleaning,136.0
1285.09,vacuum cleaning,136.0
1285.2,vacuum cleaning,136.0
1285.31,vacuum cleaning,136.0
1285.42,vacuum cleaning,136.0
1285.53,vacuum cleaning,136.0
1285.64,vacuum cleaning,136.0
1285.75,vacuum cleaning,136.0
1285.86,vacuum cleaning,136.0
1285.97,vacuum cleaning,136.0
1286.08,vacuum cleaning,136.0
1286.19,vacuum cleaning,136.0
1286.3,vacuum cleaning,136.0
1286.41,vacuum cleaning,136.0
1286.52,vacuum cleaning,136.0
1286.63,vacuum cleaning,136.0
1286.73,vacuum cleaning,137.0
1286.84,vacuum cleaning,137.0
1286.95,vacuum cleaning,137.0
1287.06,vacuum cleaning,137.0
1287.17,vacuum cleaning,137.0
1287.28,vacuum cleaning,137.0
1287.39,vacuum cleaning,137.0
1287.5,vacuum cleaning,137.0
1287.61,vacuum cleaning,137.0
1287.72,vacuum cleaning,137.0
1287.83,vacuum cleaning,137.0
1287.94,vacuum cleaning,137.0
1288.05,vacuum cleaning,137.0
1288.16,vacuum cleaning,137.0
1288.27,vacuum cleaning,137.0
1288.38,vacuum cleaning,137.0
1288.48,vacuum cleaning,137.0
1288.59,vacuum cleaning,137.0
1288.7,vacuum cleaning,137.0
1288.81,vacuum cleaning,137.0
1288.92,vacuum cleaning,137.0
1289.03,vacuum cleaning,137.0
1289.14,vacuum cleaning,137.0
1289.25,vacuum cleaning,137.0
1289.36,vacuum cleaning,137.0
1289.47,vacuum cleaning,137.0
1289.58,vacuum cleaning,137.0
1289.69,vacuum cleaning,137.0
1289.8,vacuum cleaning,137.0
1289.91,vacuum cleaning,137.0
1290.02,vacuum cleaning,137.0
1290.13,vacuum cleaning,137.0
1290.23,vacuum cleaning,137.0
1290.34,vacuum cleaning,137.0
1290.45,vacuum cleaning,137.0
1290.56,vacuum cleaning,137.0
1290.67,vacuum cleaning,137.0
1290.78,vacuum cleaning,137.0
1290.89,vacuum cleaning,137.0
1291.0,vacuum cleaning,137.0
1291.11,vacuum cleaning,137.0
1291.22,vacuum cleaning,137.0
1291.33,vacuum cleaning,137.0
1291.44,vacuum cleaning,137.0
1291.55,vacuum cleaning,137.0
1291.66,vacuum cleaning,137.0
1291.77,vacuum cleaning,137.0
1291.88,vacuum cleaning,137.0
1291.98,vacuum cleaning,137.0
1292.09,vacuum cleaning,137.0
1292.2,vacuum cleaning,137.0
1292.31,vacuum cleaning,137.0
1292.42,vacuum cleaning,137.0
1292.53,vacuum cleaning,137.0
1292.64,vacuum cleaning,137.0
1292.75,vacuum cleaning,137.0
1292.86,vacuum cleaning,137.0
1292.97,vacuum cleaning,137.0
1293.08,vacuum cleaning,137.0
1293.19,vacuum cleaning,137.0
1293.3,vacuum cleaning,137.0
1293.41,vacuum cleaning,137.0
1293.52,vacuum cleaning,137.0
1293.63,vacuum cleaning,137.0
1293.73,vacuum cleaning,137.0
1293.84,vacuum cleaning,137.0
1293.95,vacuum cleaning,137.0
1294.06,vacuum cleaning,137.0
1294.17,vacuum cleaning,137.0
1294.28,vacuum cleaning,137.0
1294.39,vacuum cleaning,137.0
1294.5,vacuum cleaning,137.0
1294.61,vacuum cleaning,137.0
1294.72,vacuum cleaning,137.0
1294.83,vacuum cleaning,137.0
1294.94,vacuum cleaning,137.0
1295.05,vacuum cleaning,137.0
1295.16,vacuum cleaning,137.0
1295.27,vacuum cleaning,137.0
1295.38,vacuum cleaning,137.0
1295.48,vacuum cleaning,136.0
1295.59,vacuum cleaning,136.0
1295.7,vacuum cleaning,136.0
1295.81,vacuum cleaning,136.0
1295.92,vacuum cleaning,136.0
1296.03,vacuum cleaning,136.0
1296.14,vacuum cleaning,136.0
1296.25,vacuum cleaning,136.0
1296.36,vacuum cleaning,136.0
1296.47,vacuum cleaning,136.0
1296.58,vacuum cleaning,136.0
1296.69,vacuum cleaning,136.0
1296.8,vacuum cleaning,136.0
1296.91,vacuum cleaning,136.0
1297.02,vacuum cleaning,136.0
1297.13,vacuum cleaning,136.0
1297.23,vacuum cleaning,136.0
1297.34,vacuum cleaning,136.0
1297.45,vacuum cleaning,136.0
1297.56,vacuum cleaning,136.0
1297.67,vacuum cleaning,136.0
1297.78,vacuum cleaning,136.0
1297.89,vacuum cleaning,136.0
1298.0,vacuum cleaning,136.0
1298.11,vacuum cleaning,136.0
1298.22,vacuum cleaning,136.0
1298.33,vacuum cleaning,136.0
1298.44,vacuum cleaning,136.0
1298.55,vacuum cleaning,136.0
1298.66,vacuum cleaning,136.0
1298.77,vacuum cleaning,136.0
1298.88,vacuum cleaning,136.0
1298.98,vacuum cleaning,137.0
1299.09,vacuum cleaning,137.0
1299.2,vacuum cleaning,137.0
1299.31,vacuum cleaning,137.0
1299.42,vacuum cleaning,137.0
1299.53,vacuum cleaning,137.0
1299.64,vacuum cleaning,137.0
1299.75,vacuum cleaning,137.0
1299.86,vacuum cleaning,137.0
1299.97,vacuum cleaning,137.0
1300.08,vacuum cleaning,137.0
1300.19,vacuum cleaning,137.0
1300.3,vacuum cleaning,137.0
1300.41,vacuum cleaning,137.0
1300.52,vacuum cleaning,137.0
1300.63,vacuum cleaning,137.0
1300.73,vacuum cleaning,137.0
1300.84,vacuum cleaning,137.0
1300.95,vacuum cleaning,137.0
1301.06,vacuum cleaning,137.0
1301.17,vacuum cleaning,137.0
1301.28,vacuum cleaning,137.0
1301.39,vacuum cleaning,137.0
1301.5,vacuum cleaning,137.0
1301.61,vacuum cleaning,138.0
1301.72,vacuum cleaning,138.0
1301.83,vacuum cleaning,138.0
1301.94,vacuum cleaning,138.0
1302.05,vacuum cleaning,138.0
1302.16,vacuum cleaning,138.0
1302.27,vacuum cleaning,138.0
1302.38,vacuum cleaning,138.0
1302.48,vacuum cleaning,138.0
1302.59,vacuum cleaning,138.0
1302.7,vacuum cleaning,138.0
1302.81,vacuum cleaning,138.0
1302.92,vacuum cleaning,138.0
1303.03,vacuum cleaning,138.0
1303.14,vacuum cleaning,138.0
1303.25,vacuum cleaning,138.0
1303.36,vacuum cleaning,138.0
1303.47,vacuum cleaning,138.0
1303.58,vacuum cleaning,138.0
1303.69,vacuum cleaning,138.0
1303.8,vacuum cleaning,138.0
1303.91,vacuum cleaning,138.0
1304.02,vacuum cleaning,138.0
1304.13,vacuum cleaning,138.0
1304.23,vacuum cleaning,139.0
1304.34,vacuum cleaning,139.0
1304.45,vacuum cleaning,139.0
1304.56,vacuum cleaning,139.0
1304.67,vacuum cleaning,139.0
1304.78,vacuum cleaning,139.0
1304.89,vacuum cleaning,139.0
1305.0,vacuum cleaning,139.0
1305.11,vacuum cleaning,139.0
1305.22,vacuum cleaning,139.0
1305.33,vacuum cleaning,139.0
1305.44,vacuum cleaning,139.0
1305.55,vacuum cleaning,139.0
1305.66,vacuum cleaning,139.0
1305.77,vacuum cleaning,139.0
1305.88,vacuum cleaning,139.0
1305.98,vacuum cleaning,139.0
1306.09,vacuum cleaning,139.0
1306.2,vacuum cleaning,139.0
1306.31,vacuum cleaning,139.0
1306.42,vacuum cleaning,139.0
1306.53,vacuum cleaning,139.0
1306.64,vacuum cleaning,139.0
1306.75,vacuum cleaning,139.0
1306.86,vacuum cleaning,138.0
1306.97,vacuum cleaning,138.0
1307.08,vacuum cleaning,138.0
1307.19,vacuum cleaning,138.0
1307.3,vacuum cleaning,138.0
1307.41,vacuum cleaning,138.0
1307.52,vacuum cleaning,138.0
1307.63,vacuum cleaning,138.0
1307.73,vacuum cleaning,138.0
1307.84,vacuum cleaning,138.0
1307.95,vacuum cleaning,138.0
1308.06,vacuum cleaning,138.0
1308.17,vacuum cleaning,138.0
1308.28,vacuum cleaning,138.0
1308.39,vacuum cleaning,138.0
1308.5,vacuum cleaning,138.0
1308.61,vacuum cleaning,138.0
1308.72,vacuum cleaning,138.0
1308.83,vacuum cleaning,138.0
1308.94,vacuum cleaning,138.0
1309.05,vacuum cleaning,138.0
1309.16,vacuum cleaning,138.0
1309.27,vacuum cleaning,138.0
1309.38,vacuum cleaning,138.0
1309.48,vacuum cleaning,138.0
1309.59,vacuum cleaning,138.0
1309.7,vacuum cleaning,138.0
1309.81,vacuum cleaning,138.0
1309.92,vacuum cleaning,138.0
1310.03,vacuum cleaning,138.0
1310.14,vacuum cleaning,138.0
1310.25,vacuum cleaning,138.0
1310.36,vacuum cleaning,138.0
1310.47,vacuum cleaning,138.0
1310.58,vacuum cleaning,138.0
1310.69,vacuum cleaning,138.0
1310.8,vacuum cleaning,138.0
1310.91,vacuum cleaning,138.0
1311.02,vacuum cleaning,138.0
1311.13,vacuum cleaning,138.0
1311.23,vacuum cleaning,138.0
1311.34,vacuum cleaning,138.0
1311.45,vacuum cleaning,138.0
1311.56,vacuum cleaning,138.0
1311.67,vacuum cleaning,138.0
1311.78,vacuum cleaning,138.0
1311.89,vacuum cleaning,138.0
1312.0,vacuum cleaning,138.0
1312.11,vacuum cleaning,139.0
1312.22,vacuum cleaning,139.0
1312.33,vacuum cleaning,139.0
1312.44,vacuum cleaning,139.0
1312.55,vacuum cleaning,139.0
1312.66,vacuum cleaning,139.0
1312.77,vacuum cleaning,139.0
1312.88,vacuum cleaning,139.0
1312.98,vacuum cleaning,139.0
1313.09,vacuum cleaning,139.0
1313.2,vacuum cleaning,139.0
1313.31,vacuum cleaning,139.0
1313.42,vacuum cleaning,139.0
1313.53,vacuum cleaning,139.0
1313.64,vacuum cleaning,139.0
1313.75,vacuum cleaning,139.0
1313.86,vacuum cleaning,139.0
1313.97,vacuum cleaning,139.0
1314.08,vacuum cleaning,139.0
1314.19,vacuum cleaning,139.0
1314.3,vacuum cleaning,139.0
1314.41,vacuum cleaning,139.0
1314.52,vacuum cleaning,139.0
1314.63,vacuum cleaning,139.0
1314.73,vacuum cleaning,139.0
1314.84,vacuum cleaning,139.0
1314.95,vacuum cleaning,139.0
1315.06,vacuum cleaning,139.0
1315.17,vacuum cleaning,139.0
1315.28,vacuum cleaning,139.0
1315.39,vacuum cleaning,139.0
1315.5,vacuum cleaning,139.0
1315.61,vacuum cleaning,140.0
1315.72,vacuum cleaning,140.0
1315.83,vacuum cleaning,140.0
1315.94,vacuum cleaning,140.0
1316.05,vacuum cleaning,140.0
1316.16,vacuum cleaning,140.0
1316.27,vacuum cleaning,140.0
1316.38,vacuum cleaning,140.0
1316.48,vacuum cleaning,140.0
1316.59,vacuum cleaning,140.0
1316.7,vacuum cleaning,140.0
1316.81,vacuum cleaning,140.0
1316.92,vacuum cleaning,140.0
1317.03,vacuum cleaning,140.0
1317.14,vacuum cleaning,140.0
1317.25,vacuum cleaning,140.0
1317.36,vacuum cleaning,140.0
1317.47,vacuum cleaning,140.0
1317.58,vacuum cleaning,140.0
1317.69,vacuum cleaning,140.0
1317.8,vacuum cleaning,140.0
1317.91,vacuum cleaning,140.0
1318.02,vacuum cleaning,140.0
1318.13,vacuum cleaning,140.0
1318.23,vacuum cleaning,139.0
1318.34,vacuum cleaning,139.0
1318.45,vacuum cleaning,139.0
1318.56,vacuum cleaning,139.0
1318.67,vacuum cleaning,139.0
1318.78,vacuum cleaning,139.0
1318.89,vacuum cleaning,139.0
1319.0,vacuum cleaning,139.0
1319.11,vacuum cleaning,138.0
1319.22,vacuum cleaning,138.0
1319.33,vacuum cleaning,138.0
1319.44,vacuum cleaning,138.0
1319.55,vacuum cleaning,138.0
1319.66,vacuum cleaning,138.0
1319.77,vacuum cleaning,138.0
1319.88,vacuum cleaning,138.0
1319.98,vacuum cleaning,138.0
1320.09,vacuum cleaning,138.0
1320.2,vacuum cleaning,138.0
1320.31,vacuum cleaning,138.0
1320.42,vacuum cleaning,138.0
1320.53,vacuum cleaning,138.0
1320.64,vacuum cleaning,138.0
1320.75,vacuum cleaning,138.0
1320.86,vacuum cleaning,137.0
1320.97,vacuum cleaning,137.0
1321.08,vacuum cleaning,137.0
1321.19,vacuum cleaning,137.0
1321.3,vacuum cleaning,137.0
1321.41,vacuum cleaning,137.0
1321.52,vacuum cleaning,137.0
1321.63,vacuum cleaning,137.0
1321.73,vacuum cleaning,136.0
1321.84,vacuum cleaning,136.0
1321.95,vacuum cleaning,136.0
1322.06,vacuum cleaning,136.0
1322.17,vacuum cleaning,136.0
1322.28,vacuum cleaning,136.0
1322.39,vacuum cleaning,136.0
1322.5,vacuum cleaning,136.0
1322.61,vacuum cleaning,136.0
1322.72,vacuum cleaning,136.0
1322.83,vacuum cleaning,136.0
1322.94,vacuum cleaning,136.0
1323.05,vacuum cleaning,136.0
1323.16,vacuum cleaning,136.0
1323.27,vacuum cleaning,136.0
1323.38,vacuum cleaning,136.0
1323.48,vacuum cleaning,136.0
1323.59,vacuum cleaning,136.0
1323.7,vacuum cleaning,136.0
1323.81,vacuum cleaning,136.0
1323.92,vacuum cleaning,136.0
1324.03,vacuum cleaning,136.0
1324.14,vacuum cleaning,136.0
1324.25,vacuum cleaning,136.0
1324.36,vacuum cleaning,136.0
1324.47,vacuum cleaning,136.0
1324.58,vacuum cleaning,136.0
1324.69,vacuum cleaning,136.0
1324.8,vacuum cleaning,136.0
1324.91,vacuum cleaning,136.0
1325.02,vacuum cleaning,136.0
1325.13,vacuum cleaning,136.0
1325.23,vacuum cleaning,135.0
1325.34,vacuum cleaning,135.0
1325.45,vacuum cleaning,135.0
1325.56,vacuum cleaning,135.0
1325.67,vacuum cleaning,135.0
1325.78,vacuum cleaning,135.0
1325.89,vacuum cleaning,135.0
1326.0,vacuum cleaning,135.0
1326.11,vacuum cleaning,135.0
1326.22,vacuum cleaning,135.0
1326.33,vacuum cleaning,135.0
1326.44,vacuum cleaning,135.0
1326.55,vacuum cleaning,135.0
1326.66,vacuum cleaning,135.0
1326.77,vacuum cleaning,135.0
1326.88,vacuum cleaning,135.0
1326.98,vacuum cleaning,134.0
1327.09,vacuum cleaning,134.0
1327.2,vacuum cleaning,134.0
1327.31,vacuum cleaning,134.0
1327.42,vacuum cleaning,134.0
1327.53,vacuum cleaning,134.0
1327.64,vacuum cleaning,134.0
1327.75,vacuum cleaning,134.0
1327.86,vacuum cleaning,134.0
1327.97,vacuum cleaning,134.0
1328.08,vacuum cleaning,134.0
1328.19,vacuum cleaning,134.0
1328.3,vacuum cleaning,134.0
1328.41,vacuum cleaning,134.0
1328.52,vacuum cleaning,134.0
1328.63,vacuum cleaning,134.0
1328.73,vacuum cleaning,133.0
1328.84,vacuum cleaning,133.0
1328.95,vacuum cleaning,133.0
1329.06,vacuum cleaning,133.0
1329.17,vacuum cleaning,133.0
1329.28,vacuum cleaning,133.0
1329.39,vacuum cleaning,133.0
1329.5,vacuum cleaning,133.0
1329.61,vacuum cleaning,133.0
1329.72,vacuum cleaning,133.0
1329.83,vacuum cleaning,133.0
1329.94,vacuum cleaning,133.0
1330.05,vacuum cleaning,133.0
1330.16,vacuum cleaning,133.0
1330.27,vacuum cleaning,133.0
1330.38,vacuum cleaning,133.0
1330.48,vacuum cleaning,132.0
1330.59,vacuum cleaning,132.0
1330.7,vacuum cleaning,132.0
1330.81,vacuum cleaning,132.0
1330.92,vacuum cleaning,132.0
1331.03,vacuum cleaning,132.0
1331.14,vacuum cleaning,132.0
1331.25,vacuum cleaning,132.0
1331.36,vacuum cleaning,132.0
1331.47,vacuum cleaning,132.0
1331.58,vacuum cleaning,132.0
1331.69,vacuum cleaning,132.0
1331.8,vacuum cleaning,132.0
1331.91,vacuum cleaning,132.0
1332.02,vacuum cleaning,132.0
1332.13,vacuum cleaning,132.0
1332.23,vacuum cleaning,132.0
1332.34,vacuum cleaning,132.0
1332.45,vacuum cleaning,132.0
1332.56,vacuum cleaning,132.0
1332.67,vacuum cleaning,132.0
1332.78,vacuum cleaning,132.0
